num_records,recipe_number,recipe_code,recipe_name,comment_id,user_id,user_name,user_reputation,created_at,reply_count,thumbs_up,thumbs_down,stars,best_score,text
2638,93,42873,Teriyaki Chicken Thighs,sp_DnxjLfVhkG_42873_c_524063,u_hFjBPigYAx,john26,4,1739879556,2,60,0,3,88,"I made this for dinner, and my family loved it! Will make again."
2639,93,42873,Teriyaki Chicken Thighs,sp_aipnAOlrLs_42873_c_256543,u_jczDUTCynS,iwalters,5,1739951171,4,42,6,4,90,This recipe was absolutely delicious! The flavors blended so well.
2640,93,42873,Teriyaki Chicken Thighs,sp_qvrGxWIKhp_42873_c_480121,u_CZLDirWblo,michelleharris,5,1740222097,1,52,2,2,99,"I followed the recipe exactly, and it turned out amazing!"
2641,93,42873,Teriyaki Chicken Thighs,sp_kCHvPgGeIH_42873_c_607667,u_QKSyhMkAhs,josephharold,5,1739747946,5,0,4,1,65,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
2642,93,42873,Teriyaki Chicken Thighs,sp_attzjPPXSY_42873_c_714671,u_VdgtjbGOIt,rochacarl,5,1740399234,2,33,4,3,90,The balance of flavors was perfect! Will be adding this to my favorites.
2643,93,42873,Teriyaki Chicken Thighs,sp_GmYKMCWmZK_42873_c_781711,u_TjfYrTJjFL,bpalmer,3,1739735443,5,75,6,1,89,Very easy to make and so flavorful. A great recipe for a quick meal.
2644,93,42873,Teriyaki Chicken Thighs,sp_JXtiUefUje_42873_c_322704,u_AGNQIPVzHe,polson,5,1740320029,5,15,2,3,62,"The sauce was fantastic! I served it over rice, and it was a hit."
2645,93,42873,Teriyaki Chicken Thighs,sp_VlvjAiXJNl_42873_c_484848,u_rnLlboiNuM,watsonmargaret,2,1740189153,3,89,3,1,82,My whole family enjoyed this meal. Definitely making it again.
2646,93,42873,Teriyaki Chicken Thighs,sp_ixEWEfVJkT_42873_c_897880,u_gcPvMnsUxG,mitchellteresa,1,1739828309,2,57,0,3,55,Very easy to make and so flavorful. A great recipe for a quick meal.
2647,93,42873,Teriyaki Chicken Thighs,sp_mkklHYywfI_42873_c_514756,u_XcQFZmuYjj,joshuabriggs,1,1739920408,3,41,8,4,70,"I made this for dinner, and my family loved it! Will make again."
2648,93,42873,Teriyaki Chicken Thighs,sp_PfXCLIqbRY_42873_c_681769,u_nInrxeSTYl,zberger,2,1740289128,2,95,3,2,82,This recipe was absolutely delicious! The flavors blended so well.
2649,93,42873,Teriyaki Chicken Thighs,sp_xygABTMgZb_42873_c_798070,u_hoiCyrTCyX,courtney99,5,1740025572,0,87,10,1,77,The balance of flavors was perfect! Will be adding this to my favorites.
2650,93,42873,Teriyaki Chicken Thighs,sp_GsskIqlXvU_42873_c_797612,u_hITCoqkcHP,ashleyshaw,4,1740093291,0,67,6,3,83,"I followed the recipe exactly, and it turned out amazing!"
2651,93,42873,Teriyaki Chicken Thighs,sp_nIDULKActc_42873_c_359564,u_vYOeNntojF,gerald15,5,1740005489,1,54,3,2,70,"I made this for dinner, and my family loved it! Will make again."
2652,93,42873,Teriyaki Chicken Thighs,sp_YdvzSZuKQE_42873_c_516399,u_blYcRUsJPH,shelleysantos,2,1740205003,2,53,3,1,78,Very easy to make and so flavorful. A great recipe for a quick meal.
2653,93,42873,Teriyaki Chicken Thighs,sp_DFfmICNlWq_42873_c_768908,u_gXkARoWgUH,williamsummers,4,1739691007,0,84,9,1,53,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
2654,93,42873,Teriyaki Chicken Thighs,sp_BNXYBHIIOW_42873_c_454402,u_vIuQocpJky,ythomas,5,1739856056,1,21,5,1,93,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
2655,93,42873,Teriyaki Chicken Thighs,sp_ExTXMDqHMo_42873_c_457660,u_EFjVDwNWtW,erin17,3,1740497250,1,94,8,2,58,"I followed the recipe exactly, and it turned out amazing!"
2656,93,42873,Teriyaki Chicken Thighs,sp_pWtOxXcBlE_42873_c_213517,u_yVXnDDtMiY,rdaugherty,4,1739659963,4,55,10,5,69,"I followed the recipe exactly, and it turned out amazing!"
2657,93,42873,Teriyaki Chicken Thighs,sp_lTYzDauKQW_42873_c_785381,u_uIWmFRJeIo,ljones,3,1740277931,2,100,7,3,67,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
2658,93,42873,Teriyaki Chicken Thighs,sp_NicYCJzuAk_42873_c_490373,u_htqMFMEKiz,fjohnson,3,1740203484,3,29,6,3,97,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
2659,93,42873,Teriyaki Chicken Thighs,sp_MlMBKEsYmV_42873_c_323451,u_oHDqYAquIn,ccampbell,3,1740562984,0,22,3,2,77,Very easy to make and so flavorful. A great recipe for a quick meal.
2660,93,42873,Teriyaki Chicken Thighs,sp_wDqiCbSToA_42873_c_908329,u_hgmGTinWIW,whiteann,3,1739843536,1,13,0,1,69,Very easy to make and so flavorful. A great recipe for a quick meal.
2661,93,42873,Teriyaki Chicken Thighs,sp_aqXDXaUbsu_42873_c_164927,u_yNlXtkzrOR,harringtonrobert,2,1740171835,0,79,5,3,55,Very easy to make and so flavorful. A great recipe for a quick meal.
2662,93,42873,Teriyaki Chicken Thighs,sp_bJMzoenLkn_42873_c_603778,u_kgELhJPKak,hendricksdavid,4,1740098284,3,1,0,2,87,"The sauce was fantastic! I served it over rice, and it was a hit."
2663,93,42873,Teriyaki Chicken Thighs,sp_cZHiyTJcLc_42873_c_270929,u_KuIVmgMqLT,scottjennifer,2,1740045778,5,30,4,5,62,"The sauce was fantastic! I served it over rice, and it was a hit."
2664,93,42873,Teriyaki Chicken Thighs,sp_NCpiqjButQ_42873_c_739607,u_cyqLmHzbTW,kathleencoleman,2,1740213458,5,99,1,3,65,This recipe was absolutely delicious! The flavors blended so well.
2665,93,42873,Teriyaki Chicken Thighs,sp_zmdmeMZKxs_42873_c_990042,u_ikjIsDzasq,robinsonmelissa,4,1740355892,0,79,6,4,74,One of the best recipes I've tried! Highly recommend this dish.
2666,93,42873,Teriyaki Chicken Thighs,sp_mRWfCMwuyc_42873_c_197031,u_qvoiDizbGq,ryan44,5,1740074904,3,93,6,1,78,Very easy to make and so flavorful. A great recipe for a quick meal.
2667,93,42873,Teriyaki Chicken Thighs,sp_QUbGFWtPWT_42873_c_236236,u_KvlnfHbzrQ,robertsdanielle,1,1739600656,0,38,10,5,93,Very easy to make and so flavorful. A great recipe for a quick meal.
2668,93,42873,Teriyaki Chicken Thighs,sp_nInEBfaqHh_42873_c_747850,u_AqeFUMKtjL,phines,2,1739805221,1,3,9,1,70,"I made this for dinner, and my family loved it! Will make again."
2669,93,42873,Teriyaki Chicken Thighs,sp_MnldAyarjl_42873_c_482644,u_oAGjfdPYHA,michaelgarrett,1,1740073199,5,89,5,2,78,This recipe was absolutely delicious! The flavors blended so well.
2670,93,42873,Teriyaki Chicken Thighs,sp_rWXmjzHumk_42873_c_319761,u_bjbtJfctZs,monique93,5,1740464842,0,99,6,4,71,"The sauce was fantastic! I served it over rice, and it was a hit."
2671,93,42873,Teriyaki Chicken Thighs,sp_eLRaMeMNJw_42873_c_285425,u_igBYKXWqJH,johncummings,3,1740478532,0,12,1,4,91,"I made this for dinner, and my family loved it! Will make again."
2672,93,42873,Teriyaki Chicken Thighs,sp_wuBktfOuSF_42873_c_774159,u_bWhlScyNFX,tonyawebster,5,1739600259,1,96,9,1,65,"I followed the recipe exactly, and it turned out amazing!"
2673,93,42873,Teriyaki Chicken Thighs,sp_ShuJijxSMN_42873_c_288105,u_DFhLdLqfON,timothy36,1,1740215146,4,55,8,3,85,"I made this for dinner, and my family loved it! Will make again."
2674,93,42873,Teriyaki Chicken Thighs,sp_ukPYbaAQwr_42873_c_117676,u_WRdurphltS,timothylester,1,1739980044,3,73,3,4,65,One of the best recipes I've tried! Highly recommend this dish.
2675,93,42873,Teriyaki Chicken Thighs,sp_ACliGTJGxi_42873_c_756696,u_BucamipWdG,frederick23,1,1739983469,0,18,10,5,73,My whole family enjoyed this meal. Definitely making it again.
2676,93,42873,Teriyaki Chicken Thighs,sp_MeDveBlVtQ_42873_c_785451,u_cMypHpGUMD,brenda79,3,1740369513,4,75,9,5,89,"The sauce was fantastic! I served it over rice, and it was a hit."
2677,93,42873,Teriyaki Chicken Thighs,sp_UDnhOkzzRh_42873_c_775027,u_CDzDMTQkkL,zjones,3,1740320160,1,70,10,3,63,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
2678,93,42873,Teriyaki Chicken Thighs,sp_dNrVlGtOLV_42873_c_862522,u_YjPkJdEJMM,josepace,1,1739654191,4,7,4,3,96,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
2679,93,42873,Teriyaki Chicken Thighs,sp_wAnnrLsRKv_42873_c_826800,u_OLgrEJdPHx,martin44,3,1740283756,3,18,6,5,55,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
2680,93,42873,Teriyaki Chicken Thighs,sp_ZnlPOwKBbT_42873_c_366605,u_cwAfVEpmJY,davisrobert,4,1740040801,3,92,1,5,65,Very easy to make and so flavorful. A great recipe for a quick meal.
2681,93,42873,Teriyaki Chicken Thighs,sp_wuZhDncSKU_42873_c_284352,u_drHIvsyFHC,emily69,4,1739698739,0,60,5,1,65,Very easy to make and so flavorful. A great recipe for a quick meal.
2682,93,42873,Teriyaki Chicken Thighs,sp_MuwQDGqQbS_42873_c_304833,u_zhxRPyVFhq,vwilliams,1,1739750913,0,43,10,5,74,"I followed the recipe exactly, and it turned out amazing!"
2683,93,42873,Teriyaki Chicken Thighs,sp_rglkeowNaE_42873_c_789524,u_lSIRJmVsoH,kayla45,1,1739785308,0,61,4,3,57,Very easy to make and so flavorful. A great recipe for a quick meal.
2684,93,42873,Teriyaki Chicken Thighs,sp_NevpnsQJOi_42873_c_846595,u_KyAAYVWSvP,jduran,4,1739983418,5,5,10,4,100,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
2685,93,42873,Teriyaki Chicken Thighs,sp_HiERTysGDX_42873_c_267891,u_iZnTCrTiFj,lreed,4,1740038302,5,20,6,2,54,The balance of flavors was perfect! Will be adding this to my favorites.
2686,93,42873,Teriyaki Chicken Thighs,sp_MvjCgQHtCF_42873_c_190961,u_USlqmmAxfS,christopher08,1,1739935159,5,9,1,5,80,"I made this for dinner, and my family loved it! Will make again."
2687,93,42873,Teriyaki Chicken Thighs,sp_zvodmqRPIa_42873_c_999863,u_EDrwcRefHz,cthomas,5,1740547794,2,21,7,5,91,"The sauce was fantastic! I served it over rice, and it was a hit."
2688,93,42873,Teriyaki Chicken Thighs,sp_CqQkKLiJqF_42873_c_971414,u_vwgEKODhBW,nduffy,1,1739722478,2,0,4,2,74,My whole family enjoyed this meal. Definitely making it again.
2689,93,42873,Teriyaki Chicken Thighs,sp_vUtakrpAYn_42873_c_899172,u_FGrzPBeizH,margaretbrown,4,1740172660,3,79,1,4,51,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
2690,93,42873,Teriyaki Chicken Thighs,sp_fMnoNqPxAq_42873_c_159832,u_MRTrNiNXfH,laura11,1,1739629736,2,8,10,3,87,"The sauce was fantastic! I served it over rice, and it was a hit."
2691,93,42873,Teriyaki Chicken Thighs,sp_sOIhdOEEjg_42873_c_400146,u_BQpCWQixSt,houseandrew,2,1739885427,5,49,10,3,87,"I made this for dinner, and my family loved it! Will make again."
2692,93,42873,Teriyaki Chicken Thighs,sp_pgFLnQOqOI_42873_c_996218,u_YamtbkaTGQ,susanlopez,1,1740535312,4,29,2,1,94,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
2693,93,42873,Teriyaki Chicken Thighs,sp_yqdtyveYbJ_42873_c_938077,u_dpraMENQkv,mariocasey,2,1740106589,1,5,2,3,61,"I followed the recipe exactly, and it turned out amazing!"
2694,93,42873,Teriyaki Chicken Thighs,sp_UfGQkZXHBE_42873_c_340131,u_anNjaYcrWX,flong,2,1739763993,4,78,5,2,94,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
2695,93,42873,Teriyaki Chicken Thighs,sp_LQaETHwPkB_42873_c_949134,u_fNIWdgBasn,ashleyburke,2,1740445263,3,25,3,1,67,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
2696,93,42873,Teriyaki Chicken Thighs,sp_mwsGtHKeNP_42873_c_373445,u_dKiEUSNrwC,harveycharles,1,1739976787,2,19,1,3,95,"I made this for dinner, and my family loved it! Will make again."
2697,93,42873,Teriyaki Chicken Thighs,sp_wkPcNQJxhW_42873_c_503548,u_mlrTdjCHhv,robert12,5,1740017258,5,30,4,1,68,"The sauce was fantastic! I served it over rice, and it was a hit."
2698,93,42873,Teriyaki Chicken Thighs,sp_JBZkWoKBaq_42873_c_852368,u_GDupmIZQyx,jonathanharvey,4,1740144423,0,11,2,4,54,The balance of flavors was perfect! Will be adding this to my favorites.
2699,93,42873,Teriyaki Chicken Thighs,sp_kuhSbflRuA_42873_c_780435,u_OQaWFaAMcX,olivia03,2,1740538709,4,91,8,1,83,"I made this for dinner, and my family loved it! Will make again."
2700,93,42873,Teriyaki Chicken Thighs,sp_vAPXkKIFHF_42873_c_434345,u_YPfLfHvpLV,gary28,2,1739706670,3,17,9,3,90,"I followed the recipe exactly, and it turned out amazing!"
2701,93,42873,Teriyaki Chicken Thighs,sp_PbUHFVePQG_42873_c_610133,u_rBhfxImVsY,richard55,1,1739672120,0,5,8,5,55,The balance of flavors was perfect! Will be adding this to my favorites.
2702,93,42873,Teriyaki Chicken Thighs,sp_ePQobDOfLV_42873_c_245746,u_HZYyJtmyyd,myoung,4,1739610722,4,87,8,4,98,"I followed the recipe exactly, and it turned out amazing!"
2703,93,42873,Teriyaki Chicken Thighs,sp_QxBcZAjagj_42873_c_670027,u_lpxGkeRAQa,norristhomas,4,1740046269,3,27,5,5,76,"The sauce was fantastic! I served it over rice, and it was a hit."
2704,93,42873,Teriyaki Chicken Thighs,sp_MSakJsOLEi_42873_c_182603,u_riFDOCZYsT,sandersronald,3,1739792920,0,48,7,3,52,Very easy to make and so flavorful. A great recipe for a quick meal.
2705,93,42873,Teriyaki Chicken Thighs,sp_IRwhBvTXdu_42873_c_752081,u_yBsOzckHHi,mary68,1,1739721245,5,59,8,2,99,This recipe was absolutely delicious! The flavors blended so well.
2706,93,42873,Teriyaki Chicken Thighs,sp_vgZJFkciXs_42873_c_287943,u_PsoRkxisXO,susan06,2,1740320655,0,8,9,4,78,This recipe was absolutely delicious! The flavors blended so well.
2707,93,42873,Teriyaki Chicken Thighs,sp_JMAOfemEgp_42873_c_755369,u_MRISieEQnG,ubrooks,5,1739864104,3,7,8,1,79,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
2708,93,42873,Teriyaki Chicken Thighs,sp_ruQNQrJPXR_42873_c_835526,u_aRSJYqzLzg,angelacarr,1,1740446119,1,95,2,3,83,"The sauce was fantastic! I served it over rice, and it was a hit."
2709,93,42873,Teriyaki Chicken Thighs,sp_uYavGiZhMf_42873_c_296089,u_kpjaKBrXyO,yvonne03,1,1740073513,2,2,2,4,81,"I made this for dinner, and my family loved it! Will make again."
2710,93,42873,Teriyaki Chicken Thighs,sp_PnaAiXoamB_42873_c_335913,u_BbAIpdcJlc,laura72,4,1740196053,1,8,10,4,85,"I followed the recipe exactly, and it turned out amazing!"
2711,93,42873,Teriyaki Chicken Thighs,sp_kzdfXIpDfk_42873_c_566379,u_oMcytzgbHS,yhardin,3,1740416248,2,38,4,1,82,The balance of flavors was perfect! Will be adding this to my favorites.
2712,93,42873,Teriyaki Chicken Thighs,sp_ZuCuKmULgd_42873_c_170136,u_bZWQJOSnEg,christopherking,2,1739728781,3,7,9,3,89,The balance of flavors was perfect! Will be adding this to my favorites.
2713,93,42873,Teriyaki Chicken Thighs,sp_aJWJNhHeid_42873_c_496667,u_xEPpcFrZvw,gonzaleskristen,5,1739752318,3,54,9,1,98,The balance of flavors was perfect! Will be adding this to my favorites.
2714,93,42873,Teriyaki Chicken Thighs,sp_URWaHLnzyE_42873_c_804899,u_TNOsWvhClY,knelson,2,1740321751,2,94,2,3,62,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
2715,93,42873,Teriyaki Chicken Thighs,sp_BqlbhAVLbm_42873_c_761726,u_QXTmrDplfb,laura68,4,1740025766,4,19,0,1,75,"The sauce was fantastic! I served it over rice, and it was a hit."
2716,93,42873,Teriyaki Chicken Thighs,sp_BUQjaUCUyt_42873_c_422867,u_xGLfLAMpQb,zespinoza,4,1739999666,5,88,7,2,86,My whole family enjoyed this meal. Definitely making it again.
2717,93,42873,Teriyaki Chicken Thighs,sp_SFieOrGDYE_42873_c_175918,u_fJBpcflRod,sancheznicholas,1,1740395554,1,39,8,4,77,"I made this for dinner, and my family loved it! Will make again."
2718,93,42873,Teriyaki Chicken Thighs,sp_HQpgizaCXq_42873_c_592070,u_QtoAEBvGAj,carlsonrobert,5,1739722141,1,57,2,3,82,"I made this for dinner, and my family loved it! Will make again."
2719,93,42873,Teriyaki Chicken Thighs,sp_BCEvlbVTMy_42873_c_853154,u_sOOXwghGdx,kgray,3,1739608201,4,96,1,1,67,The balance of flavors was perfect! Will be adding this to my favorites.
2720,93,42873,Teriyaki Chicken Thighs,sp_kfrUxqWYSl_42873_c_560060,u_KbHhdykeVs,monica38,1,1740203466,1,79,2,4,85,Very easy to make and so flavorful. A great recipe for a quick meal.
2721,93,42873,Teriyaki Chicken Thighs,sp_kLlSCpksFB_42873_c_688555,u_lHydKsYbuE,tracie25,2,1739647107,2,81,3,1,62,This recipe was absolutely delicious! The flavors blended so well.
2722,93,42873,Teriyaki Chicken Thighs,sp_chOlHYPmGh_42873_c_610966,u_yIJLAIgrjO,toddcindy,2,1739761623,5,85,2,5,77,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
2723,93,42873,Teriyaki Chicken Thighs,sp_yiBMFbxgGq_42873_c_829001,u_JHhZEZlqVu,ojacobs,1,1739850056,1,20,4,4,80,"The sauce was fantastic! I served it over rice, and it was a hit."
2724,93,42873,Teriyaki Chicken Thighs,sp_mwoJLKTuIj_42873_c_243142,u_FjhOGhlfQJ,robertdickson,2,1740170611,5,71,8,4,55,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
2725,93,42873,Teriyaki Chicken Thighs,sp_yasjTVKKwD_42873_c_245671,u_AvnlvmRvpZ,ttownsend,4,1740437259,3,81,4,1,68,Very easy to make and so flavorful. A great recipe for a quick meal.
2726,93,42873,Teriyaki Chicken Thighs,sp_JfmniagJMF_42873_c_345739,u_GqwCZJPcMH,michaeljones,4,1740364566,0,91,5,1,64,Very easy to make and so flavorful. A great recipe for a quick meal.
2727,93,42873,Teriyaki Chicken Thighs,sp_BwVudIKvLo_42873_c_459792,u_gOGVmAHQVq,maxwellrobinson,1,1739601273,3,44,4,3,63,The balance of flavors was perfect! Will be adding this to my favorites.
2728,93,42873,Teriyaki Chicken Thighs,sp_jqqLCAIxvc_42873_c_627575,u_LVBifGiXiT,jimmymendoza,4,1740088273,5,8,5,3,93,This recipe was absolutely delicious! The flavors blended so well.
2729,93,42873,Teriyaki Chicken Thighs,sp_pNsFdxScZy_42873_c_659417,u_VkmbRQlyMy,kevinreid,5,1740309123,5,35,5,2,56,The balance of flavors was perfect! Will be adding this to my favorites.
2730,93,42873,Teriyaki Chicken Thighs,sp_zmURHeXsfG_42873_c_709790,u_IlrBojdtVF,ryan43,5,1739824594,3,2,5,3,69,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
2731,93,42873,Teriyaki Chicken Thighs,sp_uGPwMPXLTu_42873_c_916743,u_nWiQBsETgD,wandacooper,2,1739918210,5,57,4,3,82,"The sauce was fantastic! I served it over rice, and it was a hit."
2732,93,42873,Teriyaki Chicken Thighs,sp_BQKcwvfcOW_42873_c_407660,u_FKhxXqjpIL,meganmccullough,4,1740336021,4,98,4,2,100,One of the best recipes I've tried! Highly recommend this dish.
2733,93,42873,Teriyaki Chicken Thighs,sp_bsCJLOYFLD_42873_c_216254,u_MHvdPxGAgF,kenneth38,4,1740195649,4,13,7,2,66,One of the best recipes I've tried! Highly recommend this dish.
2734,93,42873,Teriyaki Chicken Thighs,sp_MDZlOyfhgD_42873_c_479978,u_cSRjeSYLSo,qhamilton,5,1739632507,4,66,8,5,66,My whole family enjoyed this meal. Definitely making it again.
2735,93,42873,Teriyaki Chicken Thighs,sp_aGYAMhUwNu_42873_c_456022,u_ECdPVTHyWI,oliverandrea,3,1739850052,2,24,6,4,81,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
2736,93,42873,Teriyaki Chicken Thighs,sp_JvmprtIYrz_42873_c_754815,u_lFSzDtilDM,amy68,5,1739722516,3,30,5,4,91,"The sauce was fantastic! I served it over rice, and it was a hit."
2737,93,42873,Teriyaki Chicken Thighs,sp_miAGFKYkDM_42873_c_587165,u_hKHVFZGFeT,alison81,4,1740462388,5,48,5,1,91,My whole family enjoyed this meal. Definitely making it again.
2738,93,42873,Teriyaki Chicken Thighs,sp_MlCQxVupzH_42873_c_343562,u_cPzUfdvDUn,randy85,5,1739967629,0,67,6,5,77,"I made this for dinner, and my family loved it! Will make again."
2739,93,42873,Teriyaki Chicken Thighs,sp_YnpPxIDfix_42873_c_424478,u_EvPQSHrqcZ,bcastro,5,1740424145,3,39,1,4,61,My whole family enjoyed this meal. Definitely making it again.
2740,93,42873,Teriyaki Chicken Thighs,sp_SzyXCsccgq_42873_c_349011,u_XzkMpwLlFj,qmurphy,2,1740192683,3,40,9,3,91,My whole family enjoyed this meal. Definitely making it again.
2741,93,42873,Teriyaki Chicken Thighs,sp_ESYtZTOKaq_42873_c_653305,u_WhGxnKVIRZ,jose67,2,1740119451,3,39,7,5,77,"I made this for dinner, and my family loved it! Will make again."
2742,93,42873,Teriyaki Chicken Thighs,sp_xDxRDcjRin_42873_c_156075,u_HUdzciHfQK,robinsonkayla,5,1739601243,2,68,2,1,88,Very easy to make and so flavorful. A great recipe for a quick meal.
2743,93,42873,Teriyaki Chicken Thighs,sp_cBxJIChvvb_42873_c_773689,u_JYjeJsvycV,rholt,2,1740286266,0,79,2,4,55,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
2744,93,42873,Teriyaki Chicken Thighs,sp_UlLOMcOVQl_42873_c_499651,u_SHqdATuVSG,vwest,4,1740567438,1,37,2,3,84,"I made this for dinner, and my family loved it! Will make again."
2745,93,42873,Teriyaki Chicken Thighs,sp_oHkksJWpXa_42873_c_420247,u_tNtuLOqarP,gomezmartha,2,1739742274,5,56,9,5,90,The balance of flavors was perfect! Will be adding this to my favorites.
2746,93,42873,Teriyaki Chicken Thighs,sp_EhNBwOkiRK_42873_c_888975,u_YeycwURFdW,collinsjohn,3,1740121255,4,91,7,5,66,This recipe was absolutely delicious! The flavors blended so well.
2747,93,42873,Teriyaki Chicken Thighs,sp_ulfuAcQHZY_42873_c_160232,u_OFdNcsIaQJ,marcusking,1,1740461652,4,27,7,1,84,Very easy to make and so flavorful. A great recipe for a quick meal.
2748,93,42873,Teriyaki Chicken Thighs,sp_JgDKAPAiax_42873_c_151922,u_moklbaRwLc,susan78,4,1740533085,3,65,0,1,79,One of the best recipes I've tried! Highly recommend this dish.
2749,93,42873,Teriyaki Chicken Thighs,sp_WuPWgWzqEG_42873_c_175515,u_IRhgWGrlqn,madelinehubbard,3,1739615481,5,5,1,3,85,One of the best recipes I've tried! Highly recommend this dish.
